type,dataset,slot_time,instance_number,month,energy_instance_reference,energy_production_function,exec_time,status,obj_value,obj_bound
HEURISTIC_SPLIT_24_EQUALS,B,96,2,Sep,2,constant,0:00:05.359820,OPTIMAL,125861518116,119664138971
HEURISTIC_SPLIT_24_EQUALS,B,96,2,Sep,2,exponential,0:00:05.206334,OPTIMAL,125873865701,119687610219
HEURISTIC_SPLIT_24_EQUALS,B,96,2,Sep,2,linear,0:00:05.434116,OPTIMAL,125881749277,119674287003
HEURISTIC_SPLIT_24_EQUALS,B,96,2,Sep,2,quadratic,0:00:05.675119,OPTIMAL,125886875613,119679183231
HEURISTIC_SPLIT_24_EQUALS,B,96,3,Dec,2,constant,0:00:05.259116,OPTIMAL,125840750358,119682102625
HEURISTIC_SPLIT_24_EQUALS,B,96,3,Dec,2,exponential,0:00:05.721570,OPTIMAL,125858114488,119701418200
HEURISTIC_SPLIT_24_EQUALS,B,96,3,Dec,2,linear,0:00:05.285295,OPTIMAL,125841554956,119689791610
HEURISTIC_SPLIT_24_EQUALS,B,96,3,Dec,2,quadratic,0:00:05.830146,OPTIMAL,125846132500,119693766479
HEURISTIC_SPLIT_24_EQUALS,B,96,3,Jul,2,constant,0:00:05.226897,OPTIMAL,125846178880,119673911619
HEURISTIC_SPLIT_24_EQUALS,B,96,3,Jul,2,exponential,0:00:06.023833,OPTIMAL,125825373884,119698977565
HEURISTIC_SPLIT_24_EQUALS,B,96,3,Jul,2,linear,0:00:05.437789,OPTIMAL,125839661306,119684739948
HEURISTIC_SPLIT_24_EQUALS,B,96,3,Jul,2,quadratic,0:00:05.461930,OPTIMAL,125828038070,119690113313
HEURISTIC_SPLIT_24_EQUALS,B,96,3,Sep,2,constant,0:00:05.336883,OPTIMAL,125843219073,119676224141
HEURISTIC_SPLIT_24_EQUALS,B,96,3,Sep,2,exponential,0:00:05.825251,OPTIMAL,125848364816,119699704756
HEURISTIC_SPLIT_24_EQUALS,B,96,3,Sep,2,linear,0:00:05.454287,OPTIMAL,125844188839,119686377572
HEURISTIC_SPLIT_24_EQUALS,B,96,3,Sep,2,quadratic,0:00:05.289373,OPTIMAL,125836640485,119691277581
HEURISTIC_SPLIT_24_EQUALS,B,96,4,Dec,2,constant,0:00:05.940059,OPTIMAL,125554726692,119604520231
HEURISTIC_SPLIT_24_EQUALS,B,96,4,Dec,2,exponential,0:00:06.111293,OPTIMAL,125572867729,119623925313
HEURISTIC_SPLIT_24_EQUALS,B,96,4,Dec,2,linear,0:00:05.784510,OPTIMAL,125547471116,119612204133
HEURISTIC_SPLIT_24_EQUALS,B,96,4,Dec,2,quadratic,0:00:05.559667,OPTIMAL,125541717287,119616181111
HEURISTIC_SPLIT_24_EQUALS,B,96,4,Jul,2,constant,0:00:05.755308,OPTIMAL,125564576551,119596333079
HEURISTIC_SPLIT_24_EQUALS,B,96,4,Jul,2,exponential,0:00:06.122497,OPTIMAL,125564564409,119621389331
HEURISTIC_SPLIT_24_EQUALS,B,96,4,Jul,2,linear,0:00:05.762530,OPTIMAL,125559150037,119607153844
HEURISTIC_SPLIT_24_EQUALS,B,96,4,Jul,2,quadratic,0:00:06.044004,OPTIMAL,125545501569,119612497152
HEURISTIC_SPLIT_24_EQUALS,B,96,4,Sep,2,constant,0:00:05.807925,OPTIMAL,125557216657,119598642263
HEURISTIC_SPLIT_24_EQUALS,B,96,4,Sep,2,exponential,0:00:05.989129,OPTIMAL,125584593033,119622118009
HEURISTIC_SPLIT_24_EQUALS,B,96,4,Sep,2,linear,0:00:05.649442,OPTIMAL,125559075401,119608788674
HEURISTIC_SPLIT_24_EQUALS,B,96,4,Sep,2,quadratic,0:00:05.639421,OPTIMAL,125547013360,119613692686
HEURISTIC_SPLIT_24_EQUALS,B,96,5,Dec,2,constant,0:00:05.352239,OPTIMAL,125706086275,119648277022
HEURISTIC_SPLIT_24_EQUALS,B,96,5,Dec,2,exponential,0:00:04.906418,OPTIMAL,125716618789,119667588974
HEURISTIC_SPLIT_24_EQUALS,B,96,5,Dec,2,linear,0:00:05.383328,OPTIMAL,125723659735,119655963959
HEURISTIC_SPLIT_24_EQUALS,B,96,5,Dec,2,quadratic,0:00:05.361046,OPTIMAL,125716118457,119659938822
HEURISTIC_SPLIT_24_EQUALS,B,96,5,Jul,2,constant,0:00:05.694457,OPTIMAL,125696159769,119640091138
HEURISTIC_SPLIT_24_EQUALS,B,96,5,Jul,2,exponential,0:00:05.037756,OPTIMAL,125726631137,119665148146
HEURISTIC_SPLIT_24_EQUALS,B,96,5,Jul,2,linear,0:00:05.542528,OPTIMAL,125723693534,119650920455
HEURISTIC_SPLIT_24_EQUALS,B,96,5,Jul,2,quadratic,0:00:05.526315,OPTIMAL,125715312818,119656261449
HEURISTIC_SPLIT_24_EQUALS,B,96,5,Sep,2,constant,0:00:05.509186,OPTIMAL,125694516193,119642403098
HEURISTIC_SPLIT_24_EQUALS,B,96,5,Sep,2,exponential,0:00:04.974418,OPTIMAL,125720003660,119665876190
HEURISTIC_SPLIT_24_EQUALS,B,96,5,Sep,2,linear,0:00:05.446762,OPTIMAL,125726267983,119652553594
HEURISTIC_SPLIT_24_EQUALS,B,96,5,Sep,2,quadratic,0:00:05.427959,OPTIMAL,125716241149,119657457176
HEURISTIC_SPLIT_24_LAD,B,96,1,Dec,2,constant,0:00:04.907220,OPTIMAL,124700963530,119839286794
HEURISTIC_SPLIT_24_LAD,B,96,1,Dec,2,exponential,0:00:04.849960,OPTIMAL,124701654351,119858636813
HEURISTIC_SPLIT_24_LAD,B,96,1,Dec,2,linear,0:00:04.731004,OPTIMAL,124694375895,119846866253
HEURISTIC_SPLIT_24_LAD,B,96,1,Dec,2,quadratic,0:00:04.692645,OPTIMAL,124698671703,119850959025
HEURISTIC_SPLIT_24_LAD,B,96,1,Jul,2,constant,0:00:04.984017,OPTIMAL,124667629735,119831098097
HEURISTIC_SPLIT_24_LAD,B,96,1,Jul,2,exponential,0:00:04.809369,OPTIMAL,124663347854,119856196502
HEURISTIC_SPLIT_24_LAD,B,96,1,Jul,2,linear,0:00:05.033066,OPTIMAL,124680451584,119841869763
HEURISTIC_SPLIT_24_LAD,B,96,1,Jul,2,quadratic,0:00:04.945651,OPTIMAL,124673858903,119847286648
HEURISTIC_SPLIT_24_LAD,B,96,1,Sep,2,constant,0:00:05.051890,OPTIMAL,124685997308,119833447264
HEURISTIC_SPLIT_24_LAD,B,96,1,Sep,2,exponential,0:00:04.721115,OPTIMAL,124703212378,119856922617
HEURISTIC_SPLIT_24_LAD,B,96,1,Sep,2,linear,0:00:04.824915,OPTIMAL,124679060615,119843462008
HEURISTIC_SPLIT_24_LAD,B,96,1,Sep,2,quadratic,0:00:04.915291,OPTIMAL,124697702430,119848479850
HEURISTIC_SPLIT_24_LAD,B,96,2,Dec,2,constant,0:00:05.546572,OPTIMAL,124556426226,119822886835
HEURISTIC_SPLIT_24_LAD,B,96,2,Dec,2,exponential,0:00:05.550699,OPTIMAL,124566554950,119842266600
HEURISTIC_SPLIT_24_LAD,B,96,2,Dec,2,linear,0:00:05.259608,OPTIMAL,124566995602,119830388276
HEURISTIC_SPLIT_24_LAD,B,96,2,Dec,2,quadratic,0:00:05.327481,OPTIMAL,124578266648,119834466300
HEURISTIC_SPLIT_24_LAD,B,96,2,Jul,2,constant,0:00:05.674252,OPTIMAL,124583111303,119814703001
HEURISTIC_SPLIT_24_LAD,B,96,2,Jul,2,exponential,0:00:05.348926,OPTIMAL,124573689018,119839707234
HEURISTIC_SPLIT_24_LAD,B,96,2,Jul,2,linear,0:00:05.576184,OPTIMAL,124594339006,119825389019
HEURISTIC_SPLIT_24_LAD,B,96,2,Jul,2,quadratic,0:00:05.436790,OPTIMAL,124587395406,119830799061
HEURISTIC_SPLIT_24_LAD,B,96,2,Sep,2,constant,0:00:05.627661,OPTIMAL,124553689208,119817024421
HEURISTIC_SPLIT_24_LAD,B,96,2,Sep,2,exponential,0:00:05.209358,OPTIMAL,124584146057,119840434052
HEURISTIC_SPLIT_24_LAD,B,96,2,Sep,2,linear,0:00:05.261077,OPTIMAL,124573402398,119826981886
HEURISTIC_SPLIT_24_LAD,B,96,2,Sep,2,quadratic,0:00:05.350472,OPTIMAL,124589191272,119831990440
HEURISTIC_SPLIT_24_LAD,B,96,3,Dec,2,constant,0:00:05.437975,OPTIMAL,124397176950,119852053864
HEURISTIC_SPLIT_24_LAD,B,96,3,Dec,2,exponential,0:00:05.374270,OPTIMAL,124415784074,119871408889
HEURISTIC_SPLIT_24_LAD,B,96,3,Dec,2,linear,0:00:04.845560,OPTIMAL,124623502833,119859637046
HEURISTIC_SPLIT_24_LAD,B,96,3,Dec,2,quadratic,0:00:05.419652,OPTIMAL,124639592460,119863718001
HEURISTIC_SPLIT_24_LAD,B,96,3,Jul,2,constant,0:00:04.892335,OPTIMAL,124455240255,119843756881
HEURISTIC_SPLIT_24_LAD,B,96,3,Jul,2,exponential,0:00:05.249486,OPTIMAL,124475711511,119868854167
HEURISTIC_SPLIT_24_LAD,B,96,3,Jul,2,linear,0:00:04.932405,OPTIMAL,124470834614,119854515879
HEURISTIC_SPLIT_24_LAD,B,96,3,Jul,2,quadratic,0:00:05.122281,OPTIMAL,124461976593,119859925979
HEURISTIC_SPLIT_24_LAD,B,96,3,Sep,2,constant,0:00:04.865245,OPTIMAL,124456490658,119846098140
HEURISTIC_SPLIT_24_LAD,B,96,3,Sep,2,exponential,0:00:05.009143,OPTIMAL,124471704633,119869581584
HEURISTIC_SPLIT_24_LAD,B,96,3,Sep,2,linear,0:00:05.324287,OPTIMAL,124454282447,119856105185
HEURISTIC_SPLIT_24_LAD,B,96,3,Sep,2,quadratic,0:00:05.178246,OPTIMAL,124481673027,119861120157
HEURISTIC_SPLIT_24_LAD,B,96,4,Dec,2,constant,0:00:05.035355,OPTIMAL,124672855578,119775088143
HEURISTIC_SPLIT_24_LAD,B,96,4,Dec,2,exponential,0:00:05.123311,OPTIMAL,124674110249,119794438766
HEURISTIC_SPLIT_24_LAD,B,96,4,Dec,2,linear,0:00:05.112161,OPTIMAL,124701378121,119782661210
HEURISTIC_SPLIT_24_LAD,B,96,4,Dec,2,quadratic,0:00:05.752998,OPTIMAL,124673372587,119787182687
HEURISTIC_SPLIT_24_LAD,B,96,4,Jul,2,constant,0:00:05.697931,OPTIMAL,124688283804,119766943611
HEURISTIC_SPLIT_24_LAD,B,96,4,Jul,2,exponential,0:00:04.860226,OPTIMAL,124631123407,119791999299
HEURISTIC_SPLIT_24_LAD,B,96,4,Jul,2,linear,0:00:05.653782,OPTIMAL,124690497796,119777784841
HEURISTIC_SPLIT_24_LAD,B,96,4,Jul,2,quadratic,0:00:05.241910,OPTIMAL,124686533025,119783137335
HEURISTIC_SPLIT_24_LAD,B,96,4,Sep,2,constant,0:00:05.148147,OPTIMAL,124671608869,119769381392
HEURISTIC_SPLIT_24_LAD,B,96,4,Sep,2,exponential,0:00:04.863988,OPTIMAL,124693778909,119792725609
HEURISTIC_SPLIT_24_LAD,B,96,4,Sep,2,linear,0:00:05.597467,OPTIMAL,124675940447,119779379083
HEURISTIC_SPLIT_24_LAD,B,96,4,Sep,2,quadratic,0:00:05.622608,OPTIMAL,124694148058,119784311824
HEURISTIC_SPLIT_24_LAD,B,96,5,Dec,2,constant,0:00:05.814149,OPTIMAL,124391373579,119814548755
HEURISTIC_SPLIT_24_LAD,B,96,5,Dec,2,exponential,0:00:05.396485,OPTIMAL,124395711950,119833899074
HEURISTIC_SPLIT_24_LAD,B,96,5,Dec,2,linear,0:00:05.341201,OPTIMAL,124620702934,119822135947
HEURISTIC_SPLIT_24_LAD,B,96,5,Dec,2,quadratic,0:00:05.105469,OPTIMAL,124621560701,119826213757
HEURISTIC_SPLIT_24_LAD,B,96,5,Jul,2,constant,0:00:05.604794,OPTIMAL,124380257848,119806255383
HEURISTIC_SPLIT_24_LAD,B,96,5,Jul,2,exponential,0:00:05.023294,OPTIMAL,124388473197,119831344109
HEURISTIC_SPLIT_24_LAD,B,96,5,Jul,2,linear,0:00:05.441432,OPTIMAL,124403886298,119817018778
HEURISTIC_SPLIT_24_LAD,B,96,5,Jul,2,quadratic,0:00:05.339774,OPTIMAL,124397453479,119822540893
HEURISTIC_SPLIT_24_LAD,B,96,5,Sep,2,constant,0:00:05.557069,OPTIMAL,124396921054,119808707556
HEURISTIC_SPLIT_24_LAD,B,96,5,Sep,2,exponential,0:00:04.785308,OPTIMAL,124392490992,119832070017
HEURISTIC_SPLIT_24_LAD,B,96,5,Sep,2,linear,0:00:05.419659,OPTIMAL,124379809736,119818605146
HEURISTIC_SPLIT_24_LAD,B,96,5,Sep,2,quadratic,0:00:04.990709,OPTIMAL,124369307997,119823618051
HEURISTIC_SPLIT_24_LSD,B,96,1,Dec,2,constant,0:00:05.861413,OPTIMAL,124703600425,120147481588
HEURISTIC_SPLIT_24_LSD,B,96,1,Dec,2,exponential,0:00:04.991581,OPTIMAL,124762725935,120166553249
HEURISTIC_SPLIT_24_LSD,B,96,1,Dec,2,linear,0:00:05.080801,OPTIMAL,124769208154,120154681546
HEURISTIC_SPLIT_24_LSD,B,96,1,Dec,2,quadratic,0:00:05.162873,OPTIMAL,124764101638,120158859136
HEURISTIC_SPLIT_24_LSD,B,96,1,Jul,2,constant,0:00:05.251070,OPTIMAL,124740632667,120139006255
HEURISTIC_SPLIT_24_LSD,B,96,1,Jul,2,exponential,0:00:05.182349,OPTIMAL,124731916829,120164111115
HEURISTIC_SPLIT_24_LSD,B,96,1,Jul,2,linear,0:00:05.770652,OPTIMAL,124686970147,120149964158
HEURISTIC_SPLIT_24_LSD,B,96,1,Jul,2,quadratic,0:00:05.384380,OPTIMAL,124740868847,120155144839
HEURISTIC_SPLIT_24_LSD,B,96,1,Sep,2,constant,0:00:05.185347,OPTIMAL,124741576426,120141334129
HEURISTIC_SPLIT_24_LSD,B,96,1,Sep,2,exponential,0:00:05.286643,OPTIMAL,124763187111,120164838874
HEURISTIC_SPLIT_24_LSD,B,96,1,Sep,2,linear,0:00:04.986476,OPTIMAL,124744029673,120151279078
HEURISTIC_SPLIT_24_LSD,B,96,1,Sep,2,quadratic,0:00:05.065804,OPTIMAL,124753459232,120156337412
HEURISTIC_SPLIT_24_LSD,B,96,2,Dec,2,constant,0:00:05.052924,OPTIMAL,124738610076,120114177895
HEURISTIC_SPLIT_24_LSD,B,96,2,Dec,2,exponential,0:00:04.850543,OPTIMAL,124809567176,120133646499
HEURISTIC_SPLIT_24_LSD,B,96,2,Dec,2,linear,0:00:04.911248,OPTIMAL,124808399240,120121665684
HEURISTIC_SPLIT_24_LSD,B,96,2,Dec,2,quadratic,0:00:04.828431,OPTIMAL,124747745061,120125765819
HEURISTIC_SPLIT_24_LSD,B,96,2,Jul,2,constant,0:00:05.150619,OPTIMAL,124749198752,120105983663
HEURISTIC_SPLIT_24_LSD,B,96,2,Jul,2,exponential,0:00:05.053120,OPTIMAL,124827333851,120131082763
HEURISTIC_SPLIT_24_LSD,B,96,2,Jul,2,linear,0:00:05.046641,OPTIMAL,124833099459,120116656801
HEURISTIC_SPLIT_24_LSD,B,96,2,Jul,2,quadratic,0:00:05.248425,OPTIMAL,124824681712,120122109365
HEURISTIC_SPLIT_24_LSD,B,96,2,Sep,2,constant,0:00:05.040549,OPTIMAL,124736843211,120108310885
HEURISTIC_SPLIT_24_LSD,B,96,2,Sep,2,exponential,0:00:05.122385,OPTIMAL,124854903250,120131812824
HEURISTIC_SPLIT_24_LSD,B,96,2,Sep,2,linear,0:00:04.764600,OPTIMAL,124825661450,120118263463
HEURISTIC_SPLIT_24_LSD,B,96,2,Sep,2,quadratic,0:00:04.854163,OPTIMAL,124826862881,120123299498
HEURISTIC_SPLIT_24_LSD,B,96,3,Dec,2,constant,0:00:05.275989,OPTIMAL,124408025269,120115985312
HEURISTIC_SPLIT_24_LSD,B,96,3,Dec,2,exponential,0:00:05.280621,OPTIMAL,124419095795,120135351181
HEURISTIC_SPLIT_24_LSD,B,96,3,Dec,2,linear,0:00:05.038276,OPTIMAL,124624949646,120123541496
HEURISTIC_SPLIT_24_LSD,B,96,3,Dec,2,quadratic,0:00:05.123586,OPTIMAL,124635541121,120127657173
HEURISTIC_SPLIT_24_LSD,B,96,3,Jul,2,constant,0:00:05.320574,OPTIMAL,124435068709,120107765812
HEURISTIC_SPLIT_24_LSD,B,96,3,Jul,2,exponential,0:00:05.406874,OPTIMAL,124447737848,120132866283
HEURISTIC_SPLIT_24_LSD,B,96,3,Jul,2,linear,0:00:04.881864,OPTIMAL,124441690333,120118516581
HEURISTIC_SPLIT_24_LSD,B,96,3,Jul,2,quadratic,0:00:05.378524,OPTIMAL,124433590182,120123932358
HEURISTIC_SPLIT_24_LSD,B,96,3,Sep,2,constant,0:00:04.837459,OPTIMAL,124436705464,120110107820
HEURISTIC_SPLIT_24_LSD,B,96,3,Sep,2,exponential,0:00:05.230876,OPTIMAL,124432635067,120133593156
HEURISTIC_SPLIT_24_LSD,B,96,3,Sep,2,linear,0:00:04.635182,OPTIMAL,124430538198,120120097849
HEURISTIC_SPLIT_24_LSD,B,96,3,Sep,2,quadratic,0:00:04.861347,OPTIMAL,124440803454,120125126982
HEURISTIC_SPLIT_24_LSD,B,96,4,Dec,2,constant,0:00:05.557341,OPTIMAL,124619220748,120040329028
HEURISTIC_SPLIT_24_LSD,B,96,4,Dec,2,exponential,0:00:05.211950,OPTIMAL,124628255064,120059691511
HEURISTIC_SPLIT_24_LSD,B,96,4,Dec,2,linear,0:00:05.427170,OPTIMAL,124629537657,120047867160
HEURISTIC_SPLIT_24_LSD,B,96,4,Dec,2,quadratic,0:00:05.233983,OPTIMAL,124633078380,120051993900
HEURISTIC_SPLIT_24_LSD,B,96,4,Jul,2,constant,0:00:05.367365,OPTIMAL,124618566676,120032142669
HEURISTIC_SPLIT_24_LSD,B,96,4,Jul,2,exponential,0:00:05.544131,OPTIMAL,124578136571,120057252267
HEURISTIC_SPLIT_24_LSD,B,96,4,Jul,2,linear,0:00:05.423675,OPTIMAL,124648066022,120042878854
HEURISTIC_SPLIT_24_LSD,B,96,4,Jul,2,quadratic,0:00:05.754562,OPTIMAL,124641096465,120048373573
HEURISTIC_SPLIT_24_LSD,B,96,4,Sep,2,constant,0:00:05.637540,OPTIMAL,124590546471,120034628634
HEURISTIC_SPLIT_24_LSD,B,96,4,Sep,2,exponential,0:00:05.236973,OPTIMAL,124642176181,120057977972
HEURISTIC_SPLIT_24_LSD,B,96,4,Sep,2,linear,0:00:05.761570,OPTIMAL,124630018302,120044600879
HEURISTIC_SPLIT_24_LSD,B,96,4,Sep,2,quadratic,0:00:05.340920,OPTIMAL,124638347934,120049502324
HEURISTIC_SPLIT_24_LSD,B,96,5,Dec,2,constant,0:00:06.235124,OPTIMAL,124544160040,120022321714
HEURISTIC_SPLIT_24_LSD,B,96,5,Dec,2,exponential,0:00:05.452769,OPTIMAL,124584525281,120041676195
HEURISTIC_SPLIT_24_LSD,B,96,5,Dec,2,linear,0:00:05.349989,OPTIMAL,124806279408,120029820499
HEURISTIC_SPLIT_24_LSD,B,96,5,Dec,2,quadratic,0:00:05.459451,OPTIMAL,124769857306,120033917324
HEURISTIC_SPLIT_24_LSD,B,96,5,Jul,2,constant,0:00:05.793646,OPTIMAL,124527669897,120014028968
HEURISTIC_SPLIT_24_LSD,B,96,5,Jul,2,exponential,0:00:05.426315,OPTIMAL,124573933912,120039118368
HEURISTIC_SPLIT_24_LSD,B,96,5,Jul,2,linear,0:00:05.994601,OPTIMAL,124579915977,120024706054
HEURISTIC_SPLIT_24_LSD,B,96,5,Jul,2,quadratic,0:00:05.522699,OPTIMAL,124584935482,120030156511
HEURISTIC_SPLIT_24_LSD,B,96,5,Sep,2,constant,0:00:06.501366,OPTIMAL,124543900911,120016483418
HEURISTIC_SPLIT_24_LSD,B,96,5,Sep,2,exponential,0:00:05.868990,OPTIMAL,124424860403,120040369043
HEURISTIC_SPLIT_24_LSD,B,96,5,Sep,2,linear,0:00:05.618767,OPTIMAL,124571922039,120026298574
HEURISTIC_SPLIT_24_LSD,B,96,5,Sep,2,quadratic,0:00:05.157705,OPTIMAL,124559924037,120031347702
HEURISTIC_SPLIT_48_EQUALS,B,96,1,Dec,2,constant,0:00:06.422659,OPTIMAL,126286807035,118818977290
HEURISTIC_SPLIT_48_EQUALS,B,96,1,Dec,2,exponential,0:00:07.375883,OPTIMAL,126287724966,118838262380
HEURISTIC_SPLIT_48_EQUALS,B,96,1,Dec,2,linear,0:00:07.289392,OPTIMAL,126434035585,118826679655
HEURISTIC_SPLIT_48_EQUALS,B,96,1,Dec,2,quadratic,0:00:07.199381,OPTIMAL,126343447195,118830623889
HEURISTIC_SPLIT_48_EQUALS,B,96,1,Jul,2,constant,0:00:06.575040,OPTIMAL,126280187240,118810810324
HEURISTIC_SPLIT_48_EQUALS,B,96,1,Jul,2,exponential,0:00:07.540323,OPTIMAL,126287441002,118835823566
HEURISTIC_SPLIT_48_EQUALS,B,96,1,Jul,2,linear,0:00:07.257629,OPTIMAL,126386699267,118821625819
HEURISTIC_SPLIT_48_EQUALS,B,96,1,Jul,2,quadratic,0:00:07.616233,OPTIMAL,126356896242,118826999785
HEURISTIC_SPLIT_48_EQUALS,B,96,1,Sep,2,constant,0:00:06.531111,OPTIMAL,126280581231,118813120570
HEURISTIC_SPLIT_48_EQUALS,B,96,1,Sep,2,exponential,0:00:07.354131,OPTIMAL,126296871568,118836550840
HEURISTIC_SPLIT_48_EQUALS,B,96,1,Sep,2,linear,0:00:06.597541,OPTIMAL,126332535041,118823264075
HEURISTIC_SPLIT_48_EQUALS,B,96,1,Sep,2,quadratic,0:00:07.294819,OPTIMAL,126322251101,118828127752
HEURISTIC_SPLIT_48_EQUALS,B,96,2,Dec,2,constant,0:00:07.340334,OPTIMAL,125763753016,118828593673
HEURISTIC_SPLIT_48_EQUALS,B,96,2,Dec,2,exponential,0:00:07.089714,OPTIMAL,125766231434,118847885107
HEURISTIC_SPLIT_48_EQUALS,B,96,2,Dec,2,linear,0:00:07.347265,OPTIMAL,125770359430,118836309939
HEURISTIC_SPLIT_48_EQUALS,B,96,2,Dec,2,quadratic,0:00:06.938541,OPTIMAL,125810598993,118840254242
HEURISTIC_SPLIT_48_EQUALS,B,96,2,Jul,2,constant,0:00:07.749477,OPTIMAL,125752363646,118820428862
HEURISTIC_SPLIT_48_EQUALS,B,96,2,Jul,2,exponential,0:00:07.045508,OPTIMAL,125824944832,118845443400
HEURISTIC_SPLIT_48_EQUALS,B,96,2,Jul,2,linear,0:00:07.697346,OPTIMAL,125722106720,118831268315
HEURISTIC_SPLIT_48_EQUALS,B,96,2,Jul,2,quadratic,0:00:07.241284,OPTIMAL,125690696657,118836593068
HEURISTIC_SPLIT_48_EQUALS,B,96,2,Sep,2,constant,0:00:07.453155,OPTIMAL,125756969265,118822742034
HEURISTIC_SPLIT_48_EQUALS,B,96,2,Sep,2,exponential,0:00:06.909269,OPTIMAL,125769140894,118846171245
HEURISTIC_SPLIT_48_EQUALS,B,96,2,Sep,2,linear,0:00:07.572132,OPTIMAL,125770344144,118832903641
HEURISTIC_SPLIT_48_EQUALS,B,96,2,Sep,2,quadratic,0:00:07.306834,OPTIMAL,125754177416,118837755032
HEURISTIC_SPLIT_48_EQUALS,B,96,3,Dec,2,constant,0:00:06.796472,OPTIMAL,126004031729,118833599654
HEURISTIC_SPLIT_48_EQUALS,B,96,3,Dec,2,exponential,0:00:07.281409,OPTIMAL,126035299493,118852896728
HEURISTIC_SPLIT_48_EQUALS,B,96,3,Dec,2,linear,0:00:06.665356,OPTIMAL,126030249007,118841319259
HEURISTIC_SPLIT_48_EQUALS,B,96,3,Dec,2,quadratic,0:00:07.249380,OPTIMAL,126079796246,118845265985
HEURISTIC_SPLIT_48_EQUALS,B,96,3,Jul,2,constant,0:00:06.766325,OPTIMAL,126025556814,118825427202
HEURISTIC_SPLIT_48_EQUALS,B,96,3,Jul,2,exponential,0:00:07.477523,OPTIMAL,126079482398,118850457465
HEURISTIC_SPLIT_48_EQUALS,B,96,3,Jul,2,linear,0:00:07.435121,OPTIMAL,126047042549,118836326299
HEURISTIC_SPLIT_48_EQUALS,B,96,3,Jul,2,quadratic,0:00:06.878611,OPTIMAL,126043412562,118841578771
HEURISTIC_SPLIT_48_EQUALS,B,96,3,Sep,2,constant,0:00:06.809985,OPTIMAL,126000150259,118827740234
HEURISTIC_SPLIT_48_EQUALS,B,96,3,Sep,2,exponential,0:00:07.703548,OPTIMAL,126031811778,118851185112
HEURISTIC_SPLIT_48_EQUALS,B,96,3,Sep,2,linear,0:00:06.804191,OPTIMAL,126024904428,118837907754
HEURISTIC_SPLIT_48_EQUALS,B,96,3,Sep,2,quadratic,0:00:06.740848,OPTIMAL,126030022920,118842775328
HEURISTIC_SPLIT_48_EQUALS,B,96,4,Dec,2,constant,0:00:07.514277,OPTIMAL,126128732099,118770042535
HEURISTIC_SPLIT_48_EQUALS,B,96,4,Dec,2,exponential,0:00:07.534599,OPTIMAL,126134765380,118789329041
HEURISTIC_SPLIT_48_EQUALS,B,96,4,Dec,2,linear,0:00:07.564852,OPTIMAL,126125198374,118777751127
HEURISTIC_SPLIT_48_EQUALS,B,96,4,Dec,2,quadratic,0:00:07.763216,OPTIMAL,126204602856,118781693740
HEURISTIC_SPLIT_48_EQUALS,B,96,4,Jul,2,constant,0:00:07.693935,OPTIMAL,126128656539,118761880359
HEURISTIC_SPLIT_48_EQUALS,B,96,4,Jul,2,exponential,0:00:08.072199,OPTIMAL,126158212293,118786919866
HEURISTIC_SPLIT_48_EQUALS,B,96,4,Jul,2,linear,0:00:07.655373,OPTIMAL,126210282054,118772704992
HEURISTIC_SPLIT_48_EQUALS,B,96,4,Jul,2,quadratic,0:00:07.565831,OPTIMAL,126138653155,118778008530
HEURISTIC_SPLIT_48_EQUALS,B,96,4,Sep,2,constant,0:00:07.624911,OPTIMAL,126149294884,118764200973
HEURISTIC_SPLIT_48_EQUALS,B,96,4,Sep,2,exponential,0:00:07.607732,OPTIMAL,126139205961,118787619361
HEURISTIC_SPLIT_48_EQUALS,B,96,4,Sep,2,linear,0:00:07.590574,OPTIMAL,126210896474,118774371320
HEURISTIC_SPLIT_48_EQUALS,B,96,4,Sep,2,quadratic,0:00:07.761498,OPTIMAL,126163932932,118779203233
HEURISTIC_SPLIT_48_EQUALS,B,96,5,Dec,2,constant,0:00:07.297780,OPTIMAL,126638753346,118825942206
HEURISTIC_SPLIT_48_EQUALS,B,96,5,Dec,2,exponential,0:00:06.713160,OPTIMAL,126642414398,118845242574
HEURISTIC_SPLIT_48_EQUALS,B,96,5,Dec,2,linear,0:00:07.065230,OPTIMAL,126632252632,118833656636
HEURISTIC_SPLIT_48_EQUALS,B,96,5,Dec,2,quadratic,0:00:06.926483,OPTIMAL,126768545180,118837605733
HEURISTIC_SPLIT_48_EQUALS,B,96,5,Jul,2,constant,0:00:07.298921,OPTIMAL,126648749037,118817782144
HEURISTIC_SPLIT_48_EQUALS,B,96,5,Jul,2,exponential,0:00:06.864941,OPTIMAL,126640410187,118842804300
HEURISTIC_SPLIT_48_EQUALS,B,96,5,Jul,2,linear,0:00:07.275655,OPTIMAL,126753743911,118828615067
HEURISTIC_SPLIT_48_EQUALS,B,96,5,Jul,2,quadratic,0:00:07.441328,OPTIMAL,126628100701,118833924650
HEURISTIC_SPLIT_48_EQUALS,B,96,5,Sep,2,constant,0:00:07.642920,OPTIMAL,126640511707,118820106391
HEURISTIC_SPLIT_48_EQUALS,B,96,5,Sep,2,exponential,0:00:06.828418,OPTIMAL,126637988135,118843531045
HEURISTIC_SPLIT_48_EQUALS,B,96,5,Sep,2,linear,0:00:07.309540,OPTIMAL,126734998804,118830253180
